S&P 500 Index (xINX)
Dailyprices from 19-Nov-2019 to 18-Nov-2024
Currency: USD
Date,Close,Open,High,Low,
18-Nov-2024,5893.6235,5874.17,5908.12,5865.95
15-Nov-2024,5870.6164,5912.79,5915.32,5853.01
14-Nov-2024,5949.1709,5989.68,5993.88,5942.28
13-Nov-2024,5985.378,5985.75,6008.19,5965.91
12-Nov-2024,5983.9899,6003.6,6009.92,5960.08
11-Nov-2024,6001.347,6008.86,6017.31,5986.69
08-Nov-2024,5995.5373,5976.76,6012.45,5976.76
07-Nov-2024,5973.1032,5947.21,5983.84,5947.21
06-Nov-2024,5929.0442,5864.89,5936.14,5864.89
05-Nov-2024,5782.7558,5722.43,5783.44,5722.1
04-Nov-2024,5712.6883,5725.15,5741.43,5696.51
01-Nov-2024,5728.8014,5723.22,5772.52,5723.22
31-Oct-2024,5705.4479,5775.34,5775.34,5702.86
30-Oct-2024,5813.6697,5832.65,5850.94,5811.28
29-Oct-2024,5832.917,5819.68,5847.19,5802.17
28-Oct-2024,5823.5177,5833.93,5842.92,5823.08
25-Oct-2024,5808.117,5826.75,5862.82,5799.98
24-Oct-2024,5809.8592,5817.8,5817.8,5784.92
23-Oct-2024,5797.4226,5834.5,5834.85,5762.41
22-Oct-2024,5851.2024,5832.7,5863.04,5821.17
21-Oct-2024,5853.9822,5857.82,5866.92,5824.79
18-Oct-2024,5864.6679,5859.43,5872.17,5846.11
17-Oct-2024,5841.4724,5875.62,5878.46,5840.25
16-Oct-2024,5842.4745,5816.58,5846.52,5808.34
15-Oct-2024,5815.2599,5866.74,5870.36,5804.48
14-Oct-2024,5859.8501,5829.81,5871.41,5829.57
11-Oct-2024,5815.0334,5775.09,5822.13,5775.09
10-Oct-2024,5780.0513,5778.36,5795.03,5764.76
09-Oct-2024,5792.0415,5751.8,5796.8,5745.02
08-Oct-2024,5751.1329,5719.14,5757.6,5714.56
07-Oct-2024,5695.9434,5737.8,5739.34,5686.85
04-Oct-2024,5751.0682,5737.48,5753.21,5702.83
03-Oct-2024,5699.9418,5698.19,5718.78,5677.37
02-Oct-2024,5709.5394,5698.14,5719.63,5674
01-Oct-2024,5708.7515,5757.73,5757.73,5681.28
30-Sep-2024,5762.4849,5726.52,5765.14,5703.53
27-Sep-2024,5738.1718,5755.36,5763.78,5727.34
26-Sep-2024,5745.3661,5762.22,5767.37,5721.01
25-Sep-2024,5722.2606,5733.65,5741.03,5712.06
24-Sep-2024,5732.9273,5727.66,5735.32,5698.99
23-Sep-2024,5718.5665,5711.9,5725.36,5704.22
20-Sep-2024,5702.5476,5709.64,5715.14,5674.49
19-Sep-2024,5713.6411,5702.63,5733.57,5686.42
18-Sep-2024,5618.259,5641.68,5689.75,5615.08
17-Sep-2024,5634.5804,5655.51,5670.81,5614.05
16-Sep-2024,5633.0878,5615.21,5636.05,5604.53
13-Sep-2024,5626.0186,5603.34,5636.27,5601.65
12-Sep-2024,5595.7635,5557.48,5600.71,5535.5
11-Sep-2024,5554.1324,5496.42,5560.41,5406.96
10-Sep-2024,5495.5194,5490.51,5497.91,5441.72
09-Sep-2024,5471.0514,5442.07,5484.2,5434.49
06-Sep-2024,5408.4221,5507.33,5522.47,5402.62
05-Sep-2024,5503.4086,5520.08,5546.3,5480.54
04-Sep-2024,5520.0678,5506.68,5552.99,5503.66
03-Sep-2024,5528.9334,5623.89,5623.89,5504.33
30-Aug-2024,5648.3972,5612.74,5651.37,5581.79
29-Aug-2024,5591.9637,5607.3,5646.95,5583.71
28-Aug-2024,5592.1772,5624.51,5627.03,5560.95
27-Aug-2024,5625.802,5602.89,5631.18,5593.48
26-Aug-2024,5616.8359,5639.66,5651.62,5602.34
23-Aug-2024,5634.6058,5602.49,5641.82,5585.16
22-Aug-2024,5570.6446,5637.77,5643.22,5560.95
21-Aug-2024,5620.8527,5603.09,5632.68,5591.57
20-Aug-2024,5597.1248,5602.88,5620.51,5585.5
19-Aug-2024,5608.2473,5557.23,5608.3,5550.74
16-Aug-2024,5554.2511,5530.5,5561.98,5525.17
15-Aug-2024,5543.2182,5501.13,5546.23,5501.13
14-Aug-2024,5455.212,5442.36,5463.22,5415.91
13-Aug-2024,5434.4328,5376.98,5436.5,5376.98
12-Aug-2024,5344.3852,5351.88,5371.2,5324.37
09-Aug-2024,5344.1644,5314.66,5358.67,5300.84
08-Aug-2024,5319.3081,5252.57,5328.03,5233.85
07-Aug-2024,5199.5,5293.13,5330.64,5195.54
06-Aug-2024,5240.0261,5206.42,5312.34,5193.56
05-Aug-2024,5186.3304,5151.14,5250.89,5119.26
02-Aug-2024,5346.5633,5376.63,5383.89,5302.03
01-Aug-2024,5446.6843,5537.84,5566.16,5410.42
31-Jul-2024,5522.3018,5505.59,5551.51,5493.75
30-Jul-2024,5436.4441,5478.73,5489.46,5401.7
29-Jul-2024,5463.5385,5476.55,5487.74,5444.44
26-Jul-2024,5459.0974,5433.67,5488.32,5430.7
25-Jul-2024,5399.2225,5428.7,5491.59,5390.95
24-Jul-2024,5427.1277,5505.84,5508.04,5419.98
23-Jul-2024,5555.7437,5565.3,5585.34,5550.9
22-Jul-2024,5564.4129,5544.54,5570.36,5529.04
19-Jul-2024,5505.0031,5543.37,5557.5,5497.04
18-Jul-2024,5544.5932,5608.56,5614.05,5522.81
17-Jul-2024,5588.2717,5610.07,5622.49,5584.81
16-Jul-2024,5667.1977,5644.09,5669.67,5639.02
15-Jul-2024,5631.216,5638.16,5666.94,5614.75
12-Jul-2024,5615.3488,5590.76,5655.56,5590.44
11-Jul-2024,5584.5443,5635.21,5642.45,5576.53
10-Jul-2024,5633.9122,5591.26,5635.39,5586.44
09-Jul-2024,5576.9845,5584.24,5590.75,5574.57
08-Jul-2024,5572.8502,5572.75,5583.11,5562.51
05-Jul-2024,5567.1904,5537.91,5570.33,5531.63
03-Jul-2024,5537.0191,5507.44,5539.27,5507.42
02-Jul-2024,5509.0111,5461.84,5509.69,5458.43
01-Jul-2024,5475.0884,5471.08,5479.55,5446.53
28-Jun-2024,5460.4826,5488.48,5523.64,5451.12
27-Jun-2024,5482.8718,5473.59,5490.81,5467.54
26-Jun-2024,5477.9036,5460.71,5483.14,5451.87
25-Jun-2024,5469.2974,5460.73,5472.88,5446.56
24-Jun-2024,5447.8727,5459.58,5490.66,5447.59
21-Jun-2024,5464.6213,5466.77,5478.31,5452.03
20-Jun-2024,5473.1688,5499.99,5505.53,5455.56
18-Jun-2024,5487.0265,5476.15,5490.38,5471.32
17-Jun-2024,5473.2331,5431.11,5488.5,5420.4
14-Jun-2024,5431.6017,5424.08,5432.39,5403.75
13-Jun-2024,5433.7432,5441.93,5441.93,5402.51
12-Jun-2024,5421.0258,5409.13,5447.25,5409.13
11-Jun-2024,5375.3162,5353,5375.95,5327.25
10-Jun-2024,5360.7885,5341.22,5365.79,5331.52
07-Jun-2024,5346.9881,5343.81,5375.08,5331.33
06-Jun-2024,5352.9622,5357.8,5362.35,5335.36
05-Jun-2024,5354.0286,5314.48,5354.16,5297.64
04-Jun-2024,5291.3354,5278.24,5298.8,5257.63
03-Jun-2024,5283.3969,5297.15,5302.11,5234.32
31-May-2024,5277.5073,5243.21,5280.33,5191.68
30-May-2024,5235.4773,5259.77,5260.21,5222.1
29-May-2024,5266.9494,5278.73,5282.27,5262.7
28-May-2024,5306.0445,5315.91,5315.91,5280.89
24-May-2024,5304.7176,5281.45,5311.65,5278.39
23-May-2024,5267.8381,5340.26,5341.88,5256.93
22-May-2024,5307.0052,5319.28,5323.18,5286.01
21-May-2024,5321.412,5298.69,5324.32,5297.87
20-May-2024,5308.1323,5305.35,5325.32,5302.4
17-May-2024,5303.2697,5303.1,5305.45,5283.59
16-May-2024,5297.0985,5310.07,5325.49,5296.19
15-May-2024,5308.1496,5263.26,5311.76,5263.26
14-May-2024,5246.6805,5221.1,5250.37,5217.98
13-May-2024,5221.4156,5233.08,5237.26,5211.16
10-May-2024,5222.6754,5225.49,5239.66,5209.68
09-May-2024,5214.0814,5189.03,5215.3,5180.41
08-May-2024,5187.6707,5168.98,5191.95,5165.86
07-May-2024,5187.6979,5187.2,5200.23,5178.96
06-May-2024,5180.7407,5142.42,5181,5142.42
03-May-2024,5127.7866,5122.78,5139.12,5101.22
02-May-2024,5064.1953,5049.32,5073.21,5011.05
01-May-2024,5018.385,5029.03,5096.12,5013.45
30-Apr-2024,5035.6917,5103.78,5110.83,5035.31
29-Apr-2024,5116.1676,5114.13,5123.49,5088.65
26-Apr-2024,5099.9625,5084.65,5114.62,5073.14
25-Apr-2024,5048.4157,5019.88,5057.75,4990.58
24-Apr-2024,5071.6285,5084.86,5089.48,5047.02
23-Apr-2024,5070.5512,5028.85,5076.12,5027.96
22-Apr-2024,5010.6046,4987.33,5038.84,4969.4
19-Apr-2024,4967.2349,5005.44,5019.02,4953.56
18-Apr-2024,5011.1228,5031.52,5056.66,5001.89
17-Apr-2024,5022.208,5068.97,5077.96,5007.25
16-Apr-2024,5051.4139,5064.59,5079.84,5039.83
15-Apr-2024,5061.8155,5149.67,5168.43,5052.47
12-Apr-2024,5123.4068,5171.51,5175.03,5107.94
11-Apr-2024,5199.0568,5172.95,5211.78,5138.77
10-Apr-2024,5160.6398,5167.88,5178.43,5138.7
09-Apr-2024,5209.9108,5217.03,5224.81,5160.78
08-Apr-2024,5202.3919,5211.37,5219.57,5197.35
05-Apr-2024,5204.3351,5158.95,5222.18,5157.21
04-Apr-2024,5147.209,5244.05,5256.59,5146.06
03-Apr-2024,5211.4861,5194.37,5228.75,5194.37
02-Apr-2024,5205.8111,5204.29,5208.34,5184.05
01-Apr-2024,5243.7729,5257.97,5263.95,5229.2
28-Mar-2024,5254.35,5248.03,5264.85,5245.82
27-Mar-2024,5248.4931,5226.31,5249.26,5213.92
26-Mar-2024,5203.5842,5228.85,5235.16,5203.42
25-Mar-2024,5218.1866,5219.52,5229.09,5216.09
22-Mar-2024,5234.1801,5242.48,5246.09,5229.87
21-Mar-2024,5241.5328,5253.43,5261.1,5240.66
20-Mar-2024,5224.6232,5181.69,5226.19,5171.55
19-Mar-2024,5178.5093,5139.09,5180.31,5131.59
18-Mar-2024,5149.4175,5154.77,5175.6,5145.47
15-Mar-2024,5117.0882,5123.31,5136.86,5104.35
14-Mar-2024,5150.4799,5175.14,5176.85,5123.3
13-Mar-2024,5165.3119,5173.49,5179.14,5151.88
12-Mar-2024,5175.2676,5134.3,5179.87,5114.48
11-Mar-2024,5117.9368,5111.96,5124.66,5091.14
08-Mar-2024,5123.6911,5164.46,5189.26,5117.5
07-Mar-2024,5157.3593,5132.38,5165.62,5128.21
06-Mar-2024,5104.7572,5108.03,5127.97,5092.22
05-Mar-2024,5078.654,5110.52,5114.54,5056.82
04-Mar-2024,5130.9492,5130.99,5149.67,5127.18
01-Mar-2024,5137.0838,5098.51,5140.33,5094.16
29-Feb-2024,5096.2695,5085.36,5104.99,5061.89
28-Feb-2024,5069.7565,5067.2,5077.37,5058.35
27-Feb-2024,5078.1825,5074.6,5080.69,5057.29
26-Feb-2024,5069.5305,5093,5097.66,5068.91
23-Feb-2024,5088.7999,5100.92,5111.06,5081.46
22-Feb-2024,5087.0324,5038.83,5094.39,5038.83
21-Feb-2024,4981.797,4963.03,4983.21,4946
20-Feb-2024,4975.5113,4989.32,4993.71,4955.02
16-Feb-2024,5005.57,5031.13,5038.7,4999.52
15-Feb-2024,5029.7347,5003.14,5032.72,4999.44
14-Feb-2024,5000.6201,4976.44,5002.52,4956.45
13-Feb-2024,4953.168,4967.94,4971.3,4920.31
12-Feb-2024,5021.8445,5026.83,5048.39,5016.83
09-Feb-2024,5026.6086,5004.17,5030.06,5000.34
08-Feb-2024,4997.9054,4995.16,5000.4,4987.09
07-Feb-2024,4995.0558,4973.05,4999.89,4969.05
06-Feb-2024,4954.2305,4950.16,4957.77,4934.88
05-Feb-2024,4942.8059,4957.19,4957.19,4918.09
02-Feb-2024,4958.6139,4916.06,4975.29,4907.99
01-Feb-2024,4906.194,4861.11,4906.97,4853.52
31-Jan-2024,4845.6472,4899.19,4906.75,4845.15
30-Jan-2024,4924.9739,4925.89,4931.09,4916.27
29-Jan-2024,4927.9288,4892.95,4929.31,4887.4
26-Jan-2024,4890.9705,4888.91,4906.69,4881.47
25-Jan-2024,4894.1556,4886.66,4898.15,4869.34
24-Jan-2024,4868.5539,4888.56,4903.68,4865.94
23-Jan-2024,4864.5967,4856.8,4866.48,4844.37
22-Jan-2024,4850.4257,4853.42,4868.41,4844.05
19-Jan-2024,4839.8114,4796.28,4842.07,4785.87
18-Jan-2024,4780.9376,4760.1,4785.79,4740.57
17-Jan-2024,4739.2081,4739.13,4744.23,4714.82
16-Jan-2024,4765.976,4772.35,4782.34,4747.12
12-Jan-2024,4783.83,4791.18,4802.4,4768.98
11-Jan-2024,4780.2425,4792.13,4798.5,4739.58
10-Jan-2024,4783.4491,4759.94,4790.8,4756.2
09-Jan-2024,4756.4965,4741.93,4765.47,4730.35
08-Jan-2024,4763.5373,4703.7,4764.54,4699.82
05-Jan-2024,4697.2449,4690.57,4721.49,4682.11
04-Jan-2024,4688.676,4697.42,4726.78,4687.53
03-Jan-2024,4704.8111,4725.07,4729.29,4699.71
02-Jan-2024,4742.8295,4745.2,4754.33,4722.67
29-Dec-2023,4769.8294,4782.88,4788.43,4751.99
28-Dec-2023,4783.3474,4786.44,4793.3,4780.98
27-Dec-2023,4781.5788,4773.45,4785.39,4768.9
26-Dec-2023,4774.7506,4758.86,4784.72,4758.45
22-Dec-2023,4754.6314,4753.92,4772.94,4736.77
21-Dec-2023,4746.7456,4724.29,4748.71,4708.35
20-Dec-2023,4698.3519,4764.73,4778.01,4697.82
19-Dec-2023,4768.3654,4743.72,4768.69,4743.72
18-Dec-2023,4740.556,4725.58,4749.52,4725.58
15-Dec-2023,4719.1906,4714.23,4725.53,4704.69
14-Dec-2023,4719.5519,4721.04,4738.57,4694.34
13-Dec-2023,4707.0914,4646.2,4709.69,4643.23
12-Dec-2023,4643.7018,4618.3,4643.93,4608.09
11-Dec-2023,4622.4408,4593.39,4623.71,4593.39
